"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address3","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy"
"1136",2818,NA,NA,"F","N","L",NA,NA,NA,NA,"BR1","C",53,3,1.5,1.1,163,121,"Average","rental (private)",51.414946,0.000788,106,40,4,"ravensbourne","Thames Water",60300,"Bromley","rail",0,1,0,0.6133218,297000,281705.169726736,-0.0514977450278232,0
"1137",4337,NA,NA,"T","N","F",NA,NA,NA,NA,"RM8","C",99,6,3.3,1.7,187,92,"Average","rental (private)",51.549423,0.1176,86,8,5,"becontree","Essex & Suffolk Water",42300,"Barking and Dagenham","tube",1,0,0,0.9513634,385000,365071.46723708,-0.0517624227608323,0
"1138",1358,NA,NA,"T","N","F",NA,NA,NA,NA,"E15","D",94,5,3.8,2,227,116,"Average","rental (private)",51.549139,0.010564,141,10,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.3566836,495000,469168.521691098,-0.052184804664448,0
"1139",11210,NA,NA,"T","N","F",NA,NA,NA,NA,"SE22","D",77.36,3,3.8,3.7,293,285,"Average","rental (social)",51.449369,-0.073221,70,51,2,"north dulwich","Thames Water",59400,"Southwark","rail",0,1,0,0.928993,694000,657772.478089785,-0.052201040216448,0
"1140",8108,NA,NA,"F","N","L",NA,NA,NA,NA,"HA1","D",60.341,3,3.7,2.5,366,251,"Average","rental (private)",51.590211,-0.34171,80,60,5,"harrow and wealdstone","Affinity Water",56000,"Brent","tube",2,1,1,0.5741736,298000,282425.209493548,-0.0522643976726574,0
"1141",3412,NA,NA,"T","N","F",NA,NA,NA,NA,"E10","C",81,5,2.7,0.7,188,47,"Good","owner-occupied",51.579277,-0.003924,180,26,4,"wood street","Thames Water",50300,"Waltham Forest","light_rail",0,0,1,0.7562438,5e+05,473794.816779953,-0.0524103664400944,0
"1142",9277,NA,NA,"F","N","L",NA,NA,NA,NA,"SW11","B",86.48,3,1.9,1.7,133,121,"Average","owner-occupied",51.466689,-0.183075,48,6,2,"wandsworth town","Thames Water",66400,"Wandsworth","rail",0,1,0,0.500227,729000,690459.828120357,-0.0528671767896333,0
"1143",8093,NA,NA,"T","N","F",NA,NA,NA,NA,"UB1","E",69,4,5.7,1.4,472,114,"Very Poor","rental (private)",51.517111,-0.381507,81,31,4,"southall","Affinity Water",42200,"Ealing","rail",0,1,0,0.9184292,402000,380698.788632893,-0.0529880879778791,0
"1144",7911,NA,NA,"F","N","L",NA,NA,NA,NA,"E17","D",59,3,2.5,1.6,239,148,"Average","rental (private)",51.572831,-0.028465,71,11,3,"lea bridge","Thames Water",54700,"Waltham Forest","rail",0,1,0,0.720824,375000,354982.775328899,-0.0533792657896038,0
"1145",5012,NA,NA,"T","N","F",NA,NA,NA,NA,"CR5","C",82,5,2.7,0.8,185,54,"Good","owner-occupied",51.317861,-0.153775,82,97,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.4144738,411000,388990.633349575,-0.0535507704389912,0
"1146",5850,NA,NA,"F","N","L",NA,NA,NA,NA,"SE1","C",64,3,1.4,1.4,117,112,"Average","rental (private)",51.506483,-0.114849,92,13,1,"waterloo","Thames Water",53600,"Southwark","tube",5,1,0,0.2852226,619000,585711.28357791,-0.0537782171600801,0
"1147",1934,NA,NA,"S","N","F",NA,NA,NA,NA,"DA16","E",94,4,6.4,3.5,388,210,"Average","owner-occupied",51.464449,0.11912,31,45,5,"bexleyheath","Thames Water",54000,"Bexley","rail",0,1,0,0.7537582,429000,405901.279241831,-0.0538431719304632,0
"1148",14583,NA,NA,"S","N","F",NA,NA,NA,NA,"SW20","C",113,6,3.7,2.3,185,113,"Average","owner-occupied",51.414036,-0.25035,120,16,4,"new malden","Thames Water",63800,"Merton","rail",0,1,0,0.9805692,760000,718972.837631748,-0.0539831083792795,0
"1149",5238,NA,NA,"D","N","F",NA,NA,NA,NA,"RM13","E",93,5,5.6,2.3,315,126,"Good","owner-occupied",51.525445,0.215208,84,11,6,"rainham","Essex & Suffolk Water",49000,"Havering","rail",0,2,0,1.4752036,448000,423815.34134188,-0.0539836130761604,0
"1150",6363,NA,NA,"T","N","F",NA,NA,NA,NA,"TW13","D",65,3,3,1,263,88,"Average","owner-occupied",51.449572,-0.401281,68,21,6,"feltham","Affinity Water",48800,"Hounslow","rail",0,1,0,0.5319184,364000,344120.632186596,-0.054613647839022,0
"1151",10948,NA,NA,"S","N","F",NA,NA,NA,NA,"CR0","D",74,4,2.9,1.3,222,94,"Average","owner-occupied",51.389501,-0.046388,109,41,3,"arena","Thames Water",56200,"Croydon","light_rail",0,0,1,0.7605936,407000,384715.021547267,-0.0547542468126123,0
"1152",15461,NA,NA,"T","N","F",NA,NA,NA,NA,"KT9","B",77,5,0.9,0.7,64,50,"Good","owner-occupied",51.366834,-0.286267,112,37,6,"chessington north","Thames Water",59700,"Kingston upon Thames","rail",0,1,0,0.801606,445000,420630.757676939,-0.0547623422990137,0
"1153",1896,NA,NA,"T","N","F",NA,NA,NA,NA,"IG6","E",63,3,4.7,0.9,419,79,"Average","owner-occupied",51.581239,0.083961,9,24,4,"newbury park","Essex & Suffolk Water",48900,"Redbridge","tube",1,0,0,0.5928156,371000,350563.215093847,-0.0550856736014904,0
"1154",14461,NA,NA,"F","N","L",NA,NA,NA,NA,"TW14","C",77,3,2.6,2.5,200,190,"Average","owner-occupied",51.448252,-0.442859,193,18,6,"heathrow terminal 4","Affinity Water",49000,"Hounslow","tube",1,1,0,1.5727634,279000,263610.089481972,-0.055160969598668,0
"1155",13388,NA,NA,"F","N","L",NA,NA,NA,NA,"SW18","D",55.65,3,4,4,432,427,"Very Poor","owner-occupied",51.455333,-0.189557,98,11,2,"wandsworth town","Thames Water",58200,"Wandsworth","rail",0,1,0,0.5741736,496000,468594.236927837,-0.0552535545809732,0
"1156",5338,NA,NA,"T","N","F",NA,NA,NA,NA,"SW18","D",90,5,4.2,4.1,256,251,"Good","owner-occupied",51.450225,-0.197718,116,11,3,"southfields","Thames Water",76700,"Wandsworth","tube",1,0,0,0.6568198,915000,864418.413627906,-0.0552804222645834,0
"1157",15742,NA,NA,"F","N","L",NA,NA,NA,NA,"DA8","C",46,2,2,1.7,261,223,"Average","owner-occupied",51.482219,0.182364,70,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.7506512,166000,156793.215128285,-0.0554625594681657,0
"1158",4640,NA,NA,"F","N","L",NA,NA,NA,NA,"DA5","C",63,4,2.4,1.7,212,157,"Average","owner-occupied",51.445038,0.142599,29,29,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.4362228,265000,250275.031004869,-0.0555659207363453,0
"1159",7917,NA,NA,"F","N","L",NA,NA,NA,NA,"NW11","E",60,3,5.9,5.2,656,579,"Very Poor","owner-occupied",51.581389,-0.185461,103,77,3,"golders green","Thames Water",71600,"Barnet","tube",1,0,0,0.9296144,467000,441050.335296177,-0.0555667338411635,0
"1160",9847,NA,NA,"S","N","F",NA,NA,NA,NA,"DA7","D",110,5,3.7,1.8,190,94,"Average","owner-occupied",51.475206,0.131902,93,53,5,"bexleyheath","Thames Water",57600,"Bexley","rail",0,1,0,0.9712482,481000,454021.992997854,-0.0560873326447951,0
"1161",12299,NA,NA,"F","N","L",NA,NA,NA,NA,"SE9","C",58,3,1.7,1.5,170,145,"Good","owner-occupied",51.447505,0.037038,120,36,4,"mottingham","Thames Water",44500,"Greenwich","rail",0,1,0,0.9867832,284000,267943.078031826,-0.0565384576344149,0
"1162",13618,NA,NA,"S","N","F",NA,NA,NA,NA,"HA3","D",120,5,5.9,3.3,279,153,"Average","owner-occupied",51.584988,-0.317838,155,51,4,"kenton","Affinity Water",58500,"Brent","tube",2,0,1,0.2230826,671000,633046.617035522,-0.056562418725005,0
"1163",3014,NA,NA,"S","N","F",NA,NA,NA,NA,"CR5","D",110.44,6,4.5,4.4,212,209,"Average","owner-occupied",51.315728,-0.151378,162,126,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.565474,523000,493316.761976689,-0.0567557132376884,0
"1164",14325,NA,NA,"T","N","F",NA,NA,NA,NA,"CR0","D",66,4,3.5,0.6,273,45,"Average","rental (private)",51.391892,-0.096051,59,51,4,"selhurst","Thames Water",45400,"Croydon","rail",0,1,0,0.4374656,327000,308281.92386734,-0.0572418230356569,0
"1165",9750,NA,NA,"T","N","F",NA,NA,NA,NA,"E11","E",89,5,5,1,317,61,"Average","owner-occupied",51.567112,-0.000301,35,17,3,"leytonstone high road","Thames Water",53300,"Redbridge","light_rail",0,0,1,0.7804784,555000,522981.847269047,-0.0576903652809957,0
"1166",15152,NA,NA,"T","N","F",NA,NA,NA,NA,"TW9","D",57,3,2.6,1,263,100,"Good","owner-occupied",51.467307,-0.290525,27,8,3,"north sheen","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.3871322,622000,586028.468412385,-0.0578320443530788,0
"1167",7377,NA,NA,"F","N","L",NA,NA,NA,NA,"CR2","D",44,2,2.4,1.4,304,178,"Average","owner-occupied",51.349328,-0.094325,144,78,6,"sanderstead","SES Water",62300,"Croydon","rail",0,1,0,0.0702182,237000,223213.963022841,-0.058168932393075,0
"1168",1300,NA,NA,"F","N","L",NA,NA,NA,NA,"NW3","D",69,2,2.8,1.3,211,98,"Very Poor","rental (private)",51.561658,-0.191772,62,109,2,"hampstead","Thames Water",67300,"Camden","tube",1,0,0,0.9271288,657000,618279.432623394,-0.0589354145762651,0
"1169",9853,NA,NA,"S","N","F",NA,NA,NA,NA,"W5","E",153,8,8.3,3.4,354,153,"Average","owner-occupied",51.51255,-0.286987,122,33,3,"ealing common","Thames Water",58600,"Ealing","tube",2,0,0,0.1224158,1113000,1046900.92140895,-0.059388210773632,0
"1170",5278,NA,NA,"T","N","F",NA,NA,NA,NA,"SE27","D",91,6,3.3,1,207,61,"Average","owner-occupied",51.434406,-0.108049,40,68,3,"west norwood","Thames Water",55900,"Lambeth","rail",0,1,0,0.2852226,613000,576451.34124664,-0.0596226080805223,0
"1171",4007,NA,NA,"S","N","F",NA,NA,NA,NA,"DA15","C",108,6,3.4,1.9,179,98,"Average","owner-occupied",51.435201,0.085207,124,41,4,"new eltham","Thames Water",59300,"Bexley","rail",0,1,0,0.8799024,516000,485068.639887786,-0.0599444963415007,0
"1172",2758,NA,NA,"S","N","F",NA,NA,NA,NA,"EN2","D",137,6,5.2,2.3,216,93,"Good","owner-occupied",51.651936,-0.085373,68,30,5,"enfield chase","Thames Water",65200,"Enfield","rail",0,1,0,0.3846466,768000,721779.711015435,-0.0601826679486523,0
"1173",10890,NA,NA,"T","N","F",NA,NA,NA,NA,"SM4","C",67,4,2.1,0.8,182,63,"Average","owner-occupied",51.387186,-0.18831,110,46,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.7357376,362000,340142.327351374,-0.0603803111840505,0
"1174",355,NA,NA,"S","N","F",NA,NA,NA,NA,"SE13","E",116,5,6.7,2.9,329,143,"Poor","rental (private)",51.458862,-0.019607,68,16,3,"ladywell","Thames Water",60400,"Lewisham","rail",0,1,0,0.1280084,711000,667961.355598905,-0.0605325519002741,0
"1175",723,NA,NA,"F","N","L",NA,NA,NA,NA,"EN1","E",58.03,3,4.3,3.2,385,288,"Good","owner-occupied",51.659241,-0.078429,75,33,5,"enfield town","Thames Water",55200,"Enfield","light_rail",0,0,1,0.5629884,313000,293943.923172334,-0.0608820345931829,0
"1176",3514,NA,NA,"F","N","L",NA,NA,NA,NA,"N15","D",62,3,2.6,1.6,214,133,"Average","owner-occupied",51.585478,-0.06653,65,12,3,"seven sisters","Thames Water",40300,"Haringey","tube",1,1,1,0.2914366,364000,341838.662236296,-0.0608827960541309,0
"1177",4761,NA,NA,"S","N","F",NA,NA,NA,NA,"NW7","E",88,3,6.1,1.7,388,107,"Average","owner-occupied",51.619613,-0.237875,71,88,4,"mill hill broadway","Affinity Water",55000,"Barnet","rail",0,1,0,0.879281,558000,523884.391099141,-0.0611390840517178,0
"1178",3888,NA,NA,"T","N","F",NA,NA,NA,NA,"SM2","D",132,5,4.2,2,181,84,"Very Poor","owner-occupied",51.350874,-0.200039,115,83,5,"belmont","SES Water",67900,"Sutton","rail",0,1,0,0.4735068,620000,582002.123394197,-0.0612868977512954,0
"1179",7677,NA,NA,"F","N","L",NA,NA,NA,NA,"SE17","C",40,2,1.6,0.9,212,123,"Average","owner-occupied",51.490239,-0.091809,106,7,2,"elephant and castle","Thames Water",43300,"Southwark","tube",3,1,0,0.7245524,335000,314434.4034318,-0.0613898405020895,0
"1180",12753,NA,NA,"S","N","F",NA,NA,NA,NA,"N6","F",236,11,19,7.1,447,170,"Poor","owner-occupied",51.578407,-0.150567,96,115,3,"highgate","Thames Water",63600,"Camden","tube",1,0,0,0.2976506,2719000,2551615.94531679,-0.0615608880776786,0
"1181",14373,NA,NA,"T","N","F",NA,NA,NA,NA,"IG1","D",100,4,4,2.5,226,139,"Average","rental (private)",51.552457,0.078174,131,12,4,"ilford","Essex & Suffolk Water",43800,"Redbridge","rail",0,1,0,0.9457708,428000,401619.695374011,-0.0616362257616557,0
"1182",8664,NA,NA,"F","N","L",NA,NA,NA,NA,"E14","D",62,3,4.2,3.2,384,296,"Good","owner-occupied",51.494163,-0.02146,75,4,2,"mudchute","Thames Water",68800,"Tower Hamlets","light_rail",0,0,1,0.4548648,456000,427834.661758931,-0.0617660926339237,0
"1183",10895,NA,NA,"S","N","F",NA,NA,NA,NA,"KT6","D",104,4,5.1,2,280,105,"Average","owner-occupied",51.38238,-0.297226,103,28,5,"surbiton","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,1.090557,689000,646158.83620751,-0.0621787573185632,0
"1184",2369,NA,NA,"S","N","F",NA,NA,NA,NA,"SW4","D",268,7,8.5,5.4,179,113,"Average","owner-occupied",51.465211,-0.146135,150,21,2,"clapham common","Thames Water",66000,"Lambeth","tube",1,0,0,0.5008484,2492000,2335958.22883411,-0.0626170831323791,0
"1185",15969,NA,NA,"D","N","F",NA,NA,NA,NA,"HA5","F",155,8,15,2.9,542,106,"Very Poor","owner-occupied",51.593909,-0.3753,8,67,5,"pinner","Affinity Water",68600,"Harrow","tube",1,0,0,0.5027126,1021000,956980.249772527,-0.0627029874901789,0
"1186",7298,NA,NA,"D","N","F",NA,NA,NA,NA,"N21","D",128,6,5.1,1.9,226,84,"Good","owner-occupied",51.644304,-0.093268,55,32,5,"grange park","Thames Water",65200,"Enfield","rail",0,1,0,0.3032432,794000,743902.234843601,-0.063095422111334,0
"1187",3130,NA,NA,"D","N","F",NA,NA,NA,NA,"BR2","D",108,4,5.6,3.9,296,204,"Average","owner-occupied",51.363741,0.030044,62,117,5,"hayes","Thames Water",67300,"Bromley","rail",0,1,0,1.5174588,647000,605818.175504417,-0.0636504242590152,0
"1188",3559,NA,NA,"S","N","F",NA,NA,NA,NA,"HA0","D",110,7,4.3,1.6,224,83,"Good","owner-occupied",51.570358,-0.312837,83,49,4,"south kenton","Affinity Water",61900,"Brent","tube",2,0,1,0.335556,646000,604826.503798819,-0.0637360622309298,0
"1189",589,NA,NA,"D","N","F",NA,NA,NA,NA,"CR0","F",266,11,17,10,359,216,"Poor","owner-occupied",51.372611,-0.07623,26,86,3,"sandilands","Thames Water",58200,"Croydon","light_rail",0,0,1,0.462943,1351000,1264712.01571884,-0.0638697144938261,0
"1190",15975,NA,NA,"S","N","F",NA,NA,NA,NA,"SW20","D",127,4,4.2,1.8,190,81,"Poor","owner-occupied",51.4124,-0.232409,109,20,4,"raynes park","Thames Water",75500,"Merton","rail",0,1,0,0.2156258,915000,856128.268081885,-0.0643406906208909,0
"1191",4381,NA,NA,"T","N","F",NA,NA,NA,NA,"EN5","D",74,5,3.5,0.8,271,60,"Average","rental (private)",51.64437,-0.207634,85,86,5,"high barnet","Affinity Water",50100,"Barnet","tube",1,0,0,1.0103964,468000,437871.81599761,-0.0643764615435693,0
"1192",15840,NA,NA,"T","N","F",NA,NA,NA,NA,"N1","D",119,5,5.4,1.6,259,77,"Very Poor","owner-occupied",51.535507,-0.093435,113,21,2,"essex road","Thames Water",53600,"Islington","rail",0,1,0,0.602758,1334000,1247702.06327462,-0.0646911069905409,0
"1193",6650,NA,NA,"F","N","L",NA,NA,NA,NA,"TW1","D",68,3,2.6,2.2,217,185,"Average","owner-occupied",51.451908,-0.322,37,10,4,"st margarets","Thames Water",70200,"Richmond upon Thames","rail",0,1,0,0.5170048,525000,490852.012973295,-0.0650437848127718,0
"1194",5780,NA,NA,"S","N","F",NA,NA,NA,NA,"RM1","D",84,5,3.7,1,249,65,"Average","owner-occupied",51.60222,0.181065,128,41,6,"gidea park","Essex & Suffolk Water",49800,"Havering","rail",0,1,0,2.491814,376000,351458.828073972,-0.0652690742713515,0
"1195",15374,NA,NA,"F","N","L",NA,NA,NA,NA,"SE21","D",61,3,2.8,1.9,259,178,"Good","owner-occupied",51.440906,-0.094053,17,36,3,"west dulwich","Thames Water",55900,"Southwark","rail",0,1,0,0.2585024,413000,385816.307332383,-0.0658200790983464,0
"1196",4678,NA,NA,"T","N","F",NA,NA,NA,NA,"SE20","D",94,5,4,1.1,241,66,"Average","owner-occupied",51.420344,-0.051674,23,42,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.1280084,518000,483545.011936651,-0.0665154209717167,0
"1197",1472,NA,NA,"T","N","F",NA,NA,NA,NA,"KT4","C",47.76,2,1.5,1.5,168,163,"Good","owner-occupied",51.38061,-0.228144,34,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,1.109199,302000,281910.630450206,-0.0665210912244846,0
"1198",14251,NA,NA,"T","N","F",NA,NA,NA,NA,"SE22","D",158,7,5,3,174,100,"Good","owner-occupied",51.455656,-0.067861,85,34,2,"east dulwich","Thames Water",62600,"Southwark","rail",0,1,0,0.9762194,1259000,1175066.28097014,-0.0666669730181536,0
"1199",15271,NA,NA,"F","N","L",NA,NA,NA,NA,"N3","D",50.9,3,2.9,1.6,342,193,"Very Poor","rental (private)",51.60904,-0.191641,29,78,4,"west finchley","Affinity Water",60600,"Barnet","tube",1,0,0,0.1528644,343000,320068.153285833,-0.0668566959596717,0
"1200",14201,NA,NA,"T","N","F",NA,NA,NA,NA,"W2","D",134,4,5.1,2.5,200,95,"Average","owner-occupied",51.514542,-0.180985,48,28,1,"paddington","Thames Water",66700,"Westminster","tube",5,1,0,0.3131856,2006000,1871563.46403474,-0.0670172163336292,0
"1201",7048,NA,NA,"F","N","L",NA,NA,NA,NA,"E17","D",56.74,2,3.9,3.9,414,410,"Very Poor","owner-occupied",51.571287,-0.030205,160,8,3,"lea bridge","Thames Water",54700,"Waltham Forest","rail",0,1,0,0.5524246,389000,362904.18697292,-0.0670843522547033,0
"1202",12528,NA,NA,"T","N","F",NA,NA,NA,NA,"N1","D",163,5,6.9,2.6,241,89,"Good","owner-occupied",51.535331,-0.099801,61,29,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.3840252,1941000,1810348.2755052,-0.0673115530627514,0
"1203",8131,NA,NA,"T","N","F",NA,NA,NA,NA,"RM7","D",72,3,3.6,1.1,284,82,"Average","owner-occupied",51.563134,0.177161,111,12,6,"romford","Essex & Suffolk Water",43700,"Havering","light_rail",0,1,1,1.3509236,325000,302950.791577686,-0.0678437182225045,0
"1204",808,NA,NA,"S","N","F",NA,NA,NA,NA,"BR2","C",128,5,2.3,1.3,102,58,"Good","owner-occupied",51.401157,-0.003264,22,61,4,"shortlands","Thames Water",64600,"Bromley","rail",0,1,0,0.6947252,679000,632878.216516601,-0.0679260434217954,0
"1205",14100,NA,NA,"S","N","F",NA,NA,NA,NA,"E11","F",132,7,9.1,3.4,392,144,"Poor","owner-occupied",51.58167,0.033737,95,16,4,"wanstead","Thames Water",67700,"Redbridge","tube",1,0,0,0.5897086,819000,762967.638844759,-0.068415581386131,0
"1206",12561,NA,NA,"S","N","F",NA,NA,NA,NA,"CR5","E",76,5,4.7,1.8,353,131,"Average","owner-occupied",51.322547,-0.149783,98,113,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.3784326,425000,395731.159978899,-0.0688678588731787,0
"1207",9089,NA,NA,"F","N","L",NA,NA,NA,NA,"EC1V","C",86,3,2.5,1.4,165,95,"Average","owner-occupied",51.526196,-0.099878,22,27,1,"barbican","Thames Water",48900,"Islington","tube",3,0,0,0.379054,761000,708519.091081825,-0.0689630866204664,0
"1208",1285,NA,NA,"T","N","F",NA,NA,NA,NA,"UB7","E",73,5,4.5,1.6,354,122,"Very Poor","owner-occupied",51.512683,-0.476575,86,27,6,"west drayton","Affinity Water",51700,"Hillingdon","rail",0,1,0,0.295165,419000,389752.981736948,-0.0698019528951123,0
"1209",14190,NA,NA,"F","N","L",NA,NA,NA,NA,"UB4","D",55.3,3,2.8,2.5,335,300,"Good","owner-occupied",51.539972,-0.433357,57,36,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,2.4539086,249000,231584.350784643,-0.0699423663267332,0
"1210",13469,NA,NA,"S","N","F",NA,NA,NA,NA,"UB7","D",95,4,4.2,2.7,250,157,"Average","owner-occupied",51.497591,-0.462499,106,30,6,"west drayton","Affinity Water",54300,"Hillingdon","rail",0,1,0,1.2160798,473000,439890.61676052,-0.0699986960665541,0
"1211",3019,NA,NA,"F","N","L",NA,NA,NA,NA,"N1","E",62,3,4.1,2.6,378,237,"Average","rental (private)",51.532344,-0.10859,43,39,1,"angel","Thames Water",50900,"Islington","tube",1,0,0,0.360412,519000,482645.729512745,-0.0700467639446139,0
"1212",4414,NA,NA,"F","N","L",NA,NA,NA,NA,"SW18","C",97.61,6,3.7,3.4,226,209,"Poor","owner-occupied",51.442658,-0.193972,53,11,3,"earlsfield","Thames Water",76700,"Wandsworth","rail",0,1,0,0.3660046,783000,727855.756511941,-0.0704268754636774,0
"1213",11850,NA,NA,"F","N","L",NA,NA,NA,NA,"SW19","C",50,2,1.8,1.8,206,198,"Good","owner-occupied",51.414114,-0.191488,35,15,3,"south wimbledon","Thames Water",49500,"Merton","tube",1,0,0,0.2224612,298000,276973.861189205,-0.0705575127879032,0
"1214",8274,NA,NA,"F","N","L",NA,NA,NA,NA,"NW10","C",48.18,3,2.4,1.6,298,203,"Average","owner-occupied",51.546815,-0.237516,59,50,3,"dollis hill","Thames Water",43400,"Brent","tube",1,0,0,0.565474,302000,280680.316768729,-0.0705949775869898,0
"1215",8551,NA,NA,"T","N","F",NA,NA,NA,NA,"E13","E",87,4,4.8,2,290,118,"Good","owner-occupied",51.523221,0.03253,66,5,3,"prince regent","Thames Water",45200,"Newham","light_rail",0,0,1,1.3229606,443000,411701.735599482,-0.0706507097077167,0
"1216",3824,NA,NA,"F","N","L",NA,NA,NA,NA,"E11","D",65.78,4,3.9,3.2,351,292,"Average","rental (private)",51.578837,0.02026,39,32,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.4977414,356000,330814.628607908,-0.0707454252586861,0
"1217",8964,NA,NA,"S","N","F",NA,NA,NA,NA,"EN5","D",133,7,5.6,2.3,218,89,"Poor","owner-occupied",51.653273,-0.182928,70,75,5,"high barnet","Affinity Water",55400,"Barnet","tube",1,0,0,0.565474,806000,748920.144807594,-0.0708186788987664,0
"1218",8605,NA,NA,"T","N","F",NA,NA,NA,NA,"N9","D",68,4,3.6,1.3,302,105,"Average","owner-occupied",51.636028,-0.050378,152,15,4,"ponders end","Thames Water",40300,"Enfield","rail",0,1,0,1.3944216,377000,350007.443927061,-0.0715982919706611,0
"1219",6773,NA,NA,"T","N","F",NA,NA,NA,NA,"W12","C",81,5,2.8,1.2,200,85,"Good","rental (private)",51.514772,-0.240915,63,10,2,"east acton","Thames Water",53900,"Hammersmith and Fulham","tube",1,0,0,0.4747496,825000,765767.72482171,-0.0717966971858063,0
"1220",2251,NA,NA,"S","N","F",NA,NA,NA,NA,"UB5","C",119,6,3.7,2.2,178,102,"Average","owner-occupied",51.557134,-0.359372,83,58,5,"northolt park","Affinity Water",50600,"Ealing","rail",0,1,0,0.1186874,6e+05,556812.622162772,-0.0719789630620461,0
"1221",14620,NA,NA,"T","N","F",NA,NA,NA,NA,"SE22","D",173,7,6.5,3.4,213,111,"Average","owner-occupied",51.454461,-0.076072,20,34,2,"north dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.7556224,1365000,1266117.91631128,-0.0724410869514435,0
"1222",8524,NA,NA,"T","N","F",NA,NA,NA,NA,"SW14","D",69,3,3.2,0.8,262,63,"Average","owner-occupied",51.466812,-0.261174,103,10,3,"mortlake","Thames Water",68200,"Richmond upon Thames","rail",0,1,0,0.4958772,727000,674294.316092736,-0.0724975019357138,0
"1223",6156,NA,NA,"T","N","F",NA,NA,NA,NA,"SW19","C",114,4,3.5,2,175,97,"Average","owner-occupied",51.423357,-0.191439,111,16,3,"haydons road","Thames Water",66200,"Merton","rail",0,1,0,0.4989842,838000,777109.874894576,-0.0726612471425101,0
